,open,high,low,close,volume
0,17959.96712206694,18052.79861009892,17941.356428609557,17941.52661114413,868592
1,17938.47327042878,17977.619289813072,17925.938461234437,17925.938461234437,471713
2,17958.04510034679,18005.7706498135,17906.784424733498,17927.373889658567,497489
3,17993.633481449433,18038.373292304175,17938.193038692727,18020.32628980326,215639
4,17969.28850122491,18008.352781151814,17945.527866094766,17945.527866094766,990725
5,18098.369288566795,18174.46942784754,18073.756676589594,18078.56391130689,603405
6,18155.2827608361,18190.57219555694,18144.189911540172,18155.649667020985,527882
7,18151.81006545207,18214.762565090998,18127.13733676695,18134.893760238698,982835
8,18189.637517473904,18237.903827987036,18162.44572830304,18189.18913476539,674775
9,18144.56641493455,18182.8080945957,18110.138283700828,18182.8080945957,340114
10,18163.01561058675,18236.540808712918,18145.883729829697,18145.883729829697,873044
11,18078.33533674281,18109.724084194506,18043.630209809526,18063.889666358038,854854
12,18040.35420133257,18062.809017569274,17943.367084348323,18062.809017569274,439022
13,17830.24794032569,17843.0838954493,17823.600997627018,17839.56209408761,542771
14,17884.752315065045,17899.084845102603,17878.574270092657,17899.084845102603,690602
15,17967.96764042229,18023.684797529153,17935.85315409471,17942.823458577994,584050
16,17930.60774309799,18031.99631574672,17902.29053025737,17949.025302966616,404436
17,17897.00327154209,17900.337519002198,17816.551008345734,17900.337519002198,150495
18,17859.318406265367,17881.484415529932,17818.50514575275,17876.980039185695,901334
19,17858.969110590286,17867.071089632016,17796.733836474144,17852.07199543326,721367
20,17860.095246452755,17875.0846916582,17831.917593117287,17875.0846916582,782059
21,17835.32733475294,17892.64340654413,17768.89979519515,17868.82980590235,895988
22,17787.901513542754,17849.675385697257,17774.288054252374,17779.510919191333,432014
23,17733.500356733904,17825.12945624573,17732.053145940525,17732.897538100646,188106
24,17687.042582199036,17710.397293980775,17610.350588784982,17710.397293980775,481553
25,17795.53801189647,17796.637382970035,17778.304431305085,17778.304431305085,469797
26,17808.795421674786,17813.528609101675,17802.963067964454,17806.219713129634,565210
27,17815.082868699064,17831.499664567942,17795.52392601912,17806.070656288546,189510
28,17747.115588465476,17779.933786301786,17725.444579612962,17725.444579612962,151297
29,17729.771611801705,17803.03545024283,17705.263511519985,17785.778939651613,771705
30,17742.006733442882,17777.398809963488,17697.140642538783,17730.228130772906,566127
31,17673.76984641882,17698.04042077783,17649.110386184115,17663.008110936702,268738
32,17670.199564102204,17699.638051442093,17585.100169736925,17641.098981984043,681133
33,17660.341736847677,17707.668349630036,17566.209429750877,17566.209429750877,206382
34,17706.885988041133,17711.119427600683,17689.469864626222,17700.151207433308,855484
35,17673.47872800099,17742.999388880216,17661.729518691685,17742.999388880216,585779
36,17836.150840663344,17850.2775283065,17781.77010383589,17798.998180472743,104654
37,17905.24276474877,17957.28846125799,17901.140101302677,17914.60909318743,169059
38,17983.03142150319,18041.73766487158,17971.000400107117,17973.976296729634,686863
39,18037.108329937713,18111.02831486203,17935.777432716826,18078.699380326878,483974
40,18091.653912016052,18117.504324465415,18057.641467107143,18084.80264703264,507523
41,18074.297014721742,18116.068850423002,18071.527130732684,18085.550859332685,159000
42,18239.46226584569,18278.148342476266,18217.53772859809,18257.456311854734,961007
43,18139.724871440838,18208.569478529917,18093.68212954888,18093.68212954888,800750
44,18126.135295996908,18148.536431862027,18072.140560924003,18139.221113328796,580447
45,18012.022171556917,18078.893220137066,17995.59256692809,17995.59256692809,224824
46,17973.189940878005,18052.54224600524,17971.745923029473,17971.745923029473,841490
47,17947.489260587266,17993.26945163393,17915.8826098293,17915.8826098293,499257
48,17859.02836910553,17906.779385525668,17831.704880248446,17831.704880248446,909260
49,18110.41667325305,18127.602227952208,18069.36884547447,18069.36884547447,692833
