,open,high,low,close,volume
0,1.0795707303481104,1.0797373055624122,1.0793657569861164,1.0795427738924133,511315
1,1.078952262204952,1.0793110476629284,1.0787888813731243,1.0793110476629284,375989
2,1.078361928014655,1.0788707210694657,1.0778881595999874,1.078724038508094,214616
3,1.0786797730032889,1.078888050204784,1.078591644320289,1.078591644320289,906133
4,1.0788825457825282,1.079222650591495,1.0787663131512615,1.0790652668745662,703565
5,1.0792433093890408,1.079644975299771,1.0789530737499053,1.0793746582601171,249615
6,1.0790244933921194,1.0792776067604397,1.0789293793805643,1.0791348303916386,398684
7,1.0790351455048728,1.0794329928545046,1.0786328387502206,1.0792323727911828,653354
8,1.079257819250685,1.079407358182759,1.0791262866370552,1.079407358182759,482814
9,1.0794050848311105,1.0795774269079337,1.0792711804977961,1.0795774269079337,687138
10,1.0793693966809665,1.0797876103905981,1.0792981314307097,1.0795280782453283,699606
11,1.0787980162272035,1.0788959718760804,1.0785261031071245,1.0785261031071245,645646
12,1.0781846642156696,1.0781994817410967,1.077959816322108,1.077959816322108,995899
13,1.0775460815530797,1.0777827710823675,1.0774790434479684,1.077614958329339,613926
14,1.0762239006950878,1.0763992876484314,1.0759814503481333,1.0762511039823583,440042
15,1.0762168948689081,1.0764297835347072,1.075864874253996,1.0762835258646746,734420
16,1.0762091006026444,1.0762867669029774,1.0758229180693366,1.076069991222664,114163
17,1.0765444683414276,1.0769607217117165,1.0763814758484205,1.076489269903524,329042
18,1.076619027763686,1.0768164108720049,1.0762413852689616,1.0768164108720049,301600
19,1.0764307172765963,1.0764691998338618,1.0763799522147868,1.0764691998338618,541917
20,1.0765828792010737,1.076622609117988,1.0759916810005188,1.076622609117988,932791
21,1.075556853721455,1.0758127522604264,1.075550675954701,1.075646295913345,312609
22,1.075567530510473,1.0758495012563543,1.075193221001675,1.0757919671143306,202672
23,1.0756551935589536,1.0757956495248286,1.0755006445261124,1.0755006445261124,556134
24,1.0750619811304587,1.0750880540874035,1.074763517115891,1.0749723954952737,923174
25,1.0746282795399351,1.0746944712900581,1.074558236983275,1.0746944712900581,423837
26,1.0743394882236414,1.0744060516940832,1.0740924014816047,1.07419548938904,822404
27,1.0747104222568868,1.0749411225629342,1.0743671984539909,1.0749411225629342,782250
28,1.074136464717944,1.0745438134737406,1.074000086208657,1.074000086208657,456834
29,1.0741210221626598,1.0742442234980332,1.0736072690882836,1.0741858598590122,984371
30,1.074600002841869,1.074721641130623,1.074449152388408,1.074517737497593,188659
31,1.0748949839733726,1.0752088095463885,1.0744952616360373,1.0749271026583742,427506
32,1.07470655873009,1.0748439309146807,1.074581152527423,1.074679487487436,869746
33,1.0757354616653376,1.0759504301392413,1.0752960482333525,1.075778451221002,947486
34,1.0757231637159843,1.0762836206172786,1.0755117948419552,1.0759113174618888,567803
35,1.0749565390197409,1.075018636557896,1.074710365760471,1.074710365760471,879680
36,1.0752718132308317,1.0756629446817232,1.075160832004954,1.075257092754443,149722
37,1.0750546862091315,1.075093187422724,1.0747868841585153,1.0750368821485863,560699
38,1.0743501895554146,1.074959892799187,1.0739012938828538,1.0742113033681064,896715
39,1.0739748238377684,1.074069021185456,1.0738807676558892,1.0738807676558892,761042
40,1.073524036918778,1.0736904362293493,1.0732509909510437,1.0736768664060048,620391
41,1.073969906616093,1.0740065942118793,1.0738674238309698,1.073951676320965,531604
42,1.074435777652374,1.0749660737579096,1.0740576600101184,1.0743806535088944,475531
43,1.0756263118961096,1.076024530315301,1.075475952847747,1.0757407872734777,412229
44,1.0758792064268905,1.0763996621924887,1.075771601348884,1.075832999214694,623122
45,1.0760088671921777,1.0761786587232958,1.0757154179245563,1.075750932218502,508768
46,1.0759719492848632,1.0759755259987216,1.0759314914001838,1.0759314914001838,350245
47,1.0758250324033913,1.0760166953800419,1.0752222848428956,1.0757621128524217,668518
48,1.0762351342310672,1.0763807164922934,1.076194211557781,1.0763807164922934,215891
49,1.0755613742907224,1.0756212854669929,1.0754181127235536,1.0754181127235536,153114
50,1.0749150001976573,1.0750729442660434,1.0747767710206402,1.0749446898109396,110734
51,1.0747556026561782,1.0749060944399744,1.0745502206729576,1.074678578250501,934077
52,1.07493508795361,1.0751060110032868,1.0745805893879483,1.0745942038736747,620577
53,1.0751711460751059,1.0756785293308928,1.074753477272472,1.0750629291391012,506468
54,1.0758962167297865,1.0760110778632803,1.0756572642684825,1.0756572642684825,916608
55,1.0759741329966994,1.076381042007695,1.0759000079363654,1.0760853804465027,681182
56,1.0764987086838542,1.0769534413649293,1.0761080869052335,1.0766550051408894,381392
57,1.0765858594597868,1.0769418716553054,1.0765655748931127,1.0767230511834467,406685
58,1.0760589073754534,1.0764890653663979,1.0758569200453565,1.076058198138874,108031
59,1.0758131987981923,1.0759837474969125,1.075394906607473,1.0757683508627955,363484
60,1.0760522671617896,1.0760755324638314,1.075811472254442,1.0759258737305752,256186
61,1.0761044136352766,1.0762528049627809,1.0758530173526974,1.0760764415449058,544186
62,1.0756588285334603,1.0761504996696238,1.0755654156624523,1.07559819563799,151036
63,1.07539861689754,1.0754492905752089,1.0753761772457218,1.0753761772457218,989688
64,1.0758554685828392,1.0759319849913722,1.075632066801209,1.075632066801209,910769
65,1.0759498942973826,1.0763817925967265,1.0753910871898729,1.0762371584749928,114414
66,1.0759683184973687,1.0761225655120996,1.0759306167983815,1.0759306167983815,546189
67,1.0755591676500218,1.0757551819109825,1.0754285847299219,1.075449314744196,628506
68,1.0756067685330637,1.0757515920762497,1.0752730449755992,1.0757515920762497,460833
69,1.0745107805959389,1.0750667721009088,1.0742904450941813,1.0750667721009088,279546
70,1.0744150915542219,1.0745638605797203,1.0741943503341684,1.0744189369073707,633226
71,1.0744480105608374,1.074568036209693,1.0743714822680726,1.0744338150002843,388647
72,1.0739983264376887,1.0742197732678451,1.0738956566013078,1.074028276957086,940187
73,1.074562972636789,1.0746624663457633,1.0742317238288943,1.074359746314224,786665
74,1.0749543080981652,1.0750197720571173,1.0747412889541437,1.0747412889541437,742622
75,1.074892608608086,1.0749247846697854,1.074747152479119,1.074747152479119,474867
76,1.0754658989234847,1.0756451787850154,1.075287673776564,1.0753091318769106,154604
77,1.076082566195769,1.0761993350630272,1.0758104114450406,1.0760250703198653,716478
78,1.0758919202997392,1.0758996201067932,1.075658078376831,1.0758419173439195,618181
79,1.0756522377895616,1.0757608157517446,1.075334525453647,1.0755996649163797,279413
80,1.075166073439484,1.0752025227762303,1.074857685950518,1.0749862486533308,900683
81,1.0746484535508216,1.0748107842027739,1.074455321009042,1.074491524471365,202049
82,1.0752164572572838,1.075576780781779,1.075203025401971,1.075576780781779,614905
83,1.0750770955675797,1.07522142260441,1.0748649762585636,1.07522142260441,458810
84,1.0749617167562018,1.0752270517370712,1.0746949977403406,1.0746949977403406,274294
85,1.0748667683883475,1.0749855316546608,1.0745003842905718,1.0749284369065495,447651
86,1.0743685555128384,1.0746096575275412,1.0742707701216834,1.0743367133814332,496673
87,1.0743902210195664,1.0744932202766855,1.0739988096990876,1.0739988096990876,745363
88,1.0743515435304418,1.0746114435875913,1.074072363227459,1.0745495978055208,338780
89,1.074184642631438,1.0744247176644217,1.073981949801092,1.0744247176644217,141276
90,1.0738997010246556,1.0739810533727028,1.0738614234458126,1.0739170438359915,929303
91,1.073793402755339,1.0740210711449907,1.0732070083923333,1.0737767351546381,265898
92,1.074114590221269,1.074619828943492,1.0739677807246715,1.0743117436779541,713369
93,1.0734406850075306,1.0735551408906348,1.0732330863736788,1.073495947749868,245646
94,1.073203002812147,1.0735189803492475,1.073193978207149,1.0734223670047778,335731
95,1.0728448129526147,1.0728703045259966,1.0725239899313181,1.0727962589134838,288733
