,open,high,low,close,volume
0,2010.3571309265724,2011.742241702674,2008.5421524104004,2010.5222816777655,519804
1,2008.014338009735,2008.9614339239197,2007.1166224451715,2007.1166224451715,117254
2,2015.8629892145154,2016.3834278833751,2012.5768532759914,2016.3063895579917,241952
3,2022.1832932524287,2022.9964564013242,2021.5055341258062,2021.6088226867155,522719
4,2020.9440474531464,2022.8671849575974,2018.6997706301324,2022.8671849575974,550559
5,2021.7088712125517,2024.8833051137092,2019.23706470665,2024.8833051137092,870703
6,2023.6721345501826,2026.427470320295,2023.4270459292784,2024.599175743873,211553
7,2019.004208933163,2022.2311331701974,2018.9599609095708,2020.5075151484934,689553
8,2014.4158400721321,2014.6652556503257,2014.0373515753533,2014.0373515753533,896910
9,2016.8446979582639,2018.789941660943,2015.4281214076357,2015.4281214076357,638277
10,2013.787352629852,2016.5383964714053,2010.0533321914884,2013.1239415395746,736948
11,2019.1135388839382,2020.009132449016,2015.8216102078038,2020.009132449016,297483
12,2019.6324498673353,2023.251085161894,2018.052410359076,2019.3192567253816,337826
13,2021.5697570097145,2022.548072332491,2018.492823765131,2021.5852364209184,704341
14,2028.7339409314814,2030.2287486509217,2026.6641702734328,2027.129042131109,576329
15,2031.343973936415,2033.1169421885531,2028.5841863574346,2031.0413707685962,469450
16,2026.4324824871758,2027.2117160420792,2023.5814213423164,2026.1311790821799,875830
17,2024.1933596485965,2028.4145061475058,2023.9978286045439,2026.5229501323172,332286
18,2016.2747436536993,2018.1010988841876,2011.3179704405384,2015.4294187221049,871656
19,2021.6462994621104,2022.1796609500564,2019.7254932777116,2021.8024223558211,452537
20,2032.9357272101233,2035.6080172509892,2031.700777825044,2032.9569761365049,139626
21,2035.4561756404983,2035.7717824081908,2034.032063928608,2034.032063928608,655318
22,2033.5409608789091,2038.4552585543338,2027.4842196932025,2031.31297986564,279144
23,2044.6756773168322,2046.759937512557,2042.7706624864188,2045.1925072024626,572729
24,2039.7895916059676,2041.9738206497434,2037.4520513372122,2041.53247799071,137730
25,2036.5579245222752,2040.5153786071894,2035.9049238986627,2036.051048939772,390905
26,2029.9938313405867,2031.8421290644771,2029.6345726484208,2031.8421290644771,701759
27,2028.5604090245201,2030.8182578209717,2026.8557672282386,2028.8771191944766,820270
28,2030.7372960568766,2032.73575706813,2029.385778952364,2032.73575706813,436650
29,2019.1321356358649,2019.7274112306168,2017.5175926389802,2017.5175926389802,491865
30,2015.5132323802652,2019.4311380859033,2015.0568803993197,2015.1491015395654,635159
31,2017.5556562756383,2017.6881724684506,2013.9474561954016,2016.451022963429,532334
32,2011.2020138759233,2011.791733798965,2009.1654472661437,2011.253247167777,789187
33,2016.060889125417,2017.3929383708796,2011.0647211515331,2017.3929383708796,243756
34,2022.7864533022728,2023.2573181215353,2021.7655577402727,2021.7655577402727,550751
35,2018.772403230119,2019.6269977160596,2018.4404351843207,2019.3741792388073,556692
36,2016.9290334349764,2019.6198772909938,2015.6891845863806,2016.1819445030703,108731
37,2018.8215369054092,2023.1474621456482,2017.9862296672784,2019.3341010684062,705320
38,2015.5819351611938,2018.118549393737,2015.4072996837058,2018.118549393737,553257
39,2017.259013298335,2019.6037478645294,2014.2949875883176,2014.2949875883176,398725
40,2010.3633866913951,2014.6790291034276,2009.8795024442566,2012.1137915123409,549375
41,2013.764984440329,2016.40989734133,2013.126146625031,2015.216702338453,621710
42,2015.9225311936495,2019.6228307420738,2014.2152105529278,2015.6675466707018,366011
43,2016.427863191275,2023.5318816689544,2014.8911647031139,2016.5674510547267,371309
44,2011.4064721855948,2015.4039871668324,2011.3258719203313,2012.174336392455,422174
45,2007.1771726275485,2009.1912065546462,2004.9448120615766,2009.1912065546462,966783
46,2001.4657777175676,2001.5377020555873,1997.2149605379195,1997.2149605379195,748414
47,2005.5272565120024,2005.8739311808279,2002.2567400895587,2005.450596997909,853224
48,2011.5553392150152,2013.3699042309397,2010.3200164395037,2013.3699042309397,654757
49,2010.3162926895088,2013.3020566663156,2006.4637039330298,2010.8948056626862,941263
50,2013.3786121257851,2014.3241373523085,2012.548208753978,2014.3241373523085,887450
51,2020.4817546997565,2027.1482371847364,2019.3426812456382,2020.4757400158942,589685
52,2024.6208994252129,2029.7201695045485,2022.949471172697,2023.8873531191098,311786
53,2026.6357415042955,2027.3817619149347,2026.5463197908907,2026.8211001973089,108739
54,2021.9852453476562,2026.4642607877959,2021.2542299497277,2021.2542299497277,511995
55,2009.531654341284,2010.6118819112671,2004.2992248335634,2009.1585526866518,230320
56,2005.651896404404,2005.9877178848305,2002.0841154854627,2004.3762409972226,895467
57,1998.7576416363117,1999.192948076591,1997.7224518819407,1998.6716475721728,211490
58,1994.7745308920917,1997.4773104257106,1992.847561758795,1993.006596653985,792645
59,1991.2787778285049,1993.7168307023685,1991.2519237391462,1993.7168307023685,827701
60,1995.7453952515607,2000.086427594556,1993.303401405754,1996.6644878072043,165825
61,2005.795573104829,2010.4771339167687,2005.6004739622217,2010.4771339167687,322223
62,2002.6524302387352,2005.345990815147,2001.194867354759,2002.1537749622073,283485
63,2008.4923649088205,2009.9707402611104,2006.984334838618,2006.984334838618,357613
64,2007.152049425136,2007.5925264298169,2005.5390553898314,2005.5390553898314,456443
65,2009.807634519861,2013.1933329059543,2006.648599056253,2009.8222673232306,120090
66,2006.8624597181151,2008.7990770066845,2004.9536368238705,2006.294610959394,729979
67,1997.303121494499,2000.1639425737517,1995.3757034964879,1996.126838357917,771192
68,2009.2881402274882,2012.504869241972,2005.4988717402066,2010.5237711722052,426213
69,2012.6424900093816,2012.9923249371914,2008.9438059935385,2012.1951231688358,998069
70,2018.2052854650847,2021.17653418883,2016.5797157267602,2021.17653418883,539617
71,2023.8270551370738,2029.9910747967892,2017.5507685569949,2024.6372334197565,508728
72,2029.901547418972,2032.4886582686468,2027.657678760563,2029.693185430659,244248
73,2015.279791564405,2016.7439950824503,2014.3613407261344,2015.886334611304,102648
74,2021.1375021533056,2022.5674802150604,2019.8321562550132,2019.8321562550132,132993
75,2016.5935703673783,2019.6053019997412,2013.551913310497,2018.063937695121,194838
76,2016.972477849249,2018.123212118403,2014.364355146425,2017.2646132810871,476283
77,2023.812965621641,2027.5735920934965,2021.4423577887505,2026.3613023035373,195493
78,2017.0850182889953,2019.2719830281687,2013.146857541546,2013.146857541546,167932
79,2025.8531125443058,2026.0969658504002,2024.7677688585306,2026.0969658504002,113305
80,2029.995904146851,2034.1268279296967,2026.2581935173255,2029.1020263433622,675092
81,2030.43654960251,2033.4509197999785,2027.5557659547396,2033.4509197999785,537107
82,2033.636197464298,2034.3604796777704,2029.3342877906837,2032.603864526326,133263
83,2033.7520836833758,2033.8625464288893,2032.413108860743,2032.969756841685,550579
84,2034.467055236268,2036.5982613027932,2030.364635639221,2036.5982613027932,756667
85,2037.6860151484943,2040.8382226413987,2036.769321854414,2039.4020985830084,496540
86,2031.004339502077,2034.8497467958211,2030.0781668157783,2030.0781668157783,855845
87,2036.669372423095,2040.3199777212164,2029.0818130209161,2037.350804688493,894891
88,2038.7796193888385,2042.597697429834,2038.745852507916,2040.1261088229508,571062
89,2036.7236965942054,2038.7466819720253,2036.1527528365891,2036.8398991745191,638436
90,2039.9195198950406,2042.2170685246224,2036.719779787233,2040.4706926292838,848301
